OrderItemID,OrderID,ProductID,Quantity,PricePerUnit
"ITEM-964","ORD-50398","PROD-106","3","8183.6"
"ITEM-965","ORD-50398","PROD-104","1","8415.41"
"ITEM-966","ORD-50399","PROD-120","2","7586.78"
"ITEM-967","ORD-50399","PROD-112","3","8648.47"
"ITEM-968","ORD-50399","PROD-112","1","8648.47"
"ITEM-969","ORD-50400","PROD-115","3","6382.82"
"ITEM-970","ORD-50400","PROD-113","1","1369.31"
"ITEM-971","ORD-50400","PROD-122","1","8081.2"
"ITEM-972","ORD-50401","PROD-114","3","819.61"
"ITEM-973","ORD-50401","PROD-110","3","8525.08"
"ITEM-974","ORD-50401","PROD-130","2","6644.43"
"ITEM-975","ORD-50402","PROD-125","2","5681.81"
"ITEM-976","ORD-50402","PROD-120","3","7586.78"
"ITEM-977","ORD-50403","PROD-114","2","819.61"
"ITEM-978","ORD-50403","PROD-114","1","819.61"
"ITEM-979","ORD-50404","PROD-116","1","6649.58"
"ITEM-980","ORD-50405","PROD-131","2","5849.74"
"ITEM-981","ORD-50405","PROD-122","2","8081.2"
"ITEM-982","ORD-50406","PROD-106","3","8183.6"
"ITEM-983","ORD-50406","PROD-123","2","3560.76"
"ITEM-984","ORD-50407","PROD-128","2","1323.54"
"ITEM-985","ORD-50407","PROD-110","1","8525.08"
"ITEM-986","ORD-50407","PROD-129","1","2495.97"
"ITEM-987","ORD-50407","PROD-106","1","8183.6"
"ITEM-988","ORD-50408","PROD-132","2","4491.66"
"ITEM-989","ORD-50408","PROD-111","3","6347.69"
"ITEM-990","ORD-50408","PROD-107","2","4137.55"
"ITEM-991","ORD-50408","PROD-106","1","8183.6"
"ITEM-992","ORD-50409","PROD-128","2","1323.54"
"ITEM-993","ORD-50409","PROD-129","3","2495.97"
"ITEM-994","ORD-50409","PROD-132","2","4491.66"
"ITEM-995","ORD-50410","PROD-116","2","6649.58"
"ITEM-996","ORD-50410","PROD-112","3","8648.47"
"ITEM-997","ORD-50410","PROD-129","3","2495.97"
"ITEM-998","ORD-50411","PROD-115","2","6382.82"
"ITEM-999","ORD-50411","PROD-125","3","5681.81"
"ITEM-1000","ORD-50412","PROD-101","2","1519.3"
"ITEM-1001","ORD-50412","PROD-129","3","2495.97"
"ITEM-1002","ORD-50412","PROD-118","2","6702.37"
"ITEM-1003","ORD-50412","PROD-106","1","8183.6"
"ITEM-1004","ORD-50413","PROD-134","1","5568.01"
"ITEM-1005","ORD-50414","PROD-133","1","9603.27"
"ITEM-1006","ORD-50415","PROD-116","3","6649.58"
"ITEM-1007","ORD-50415","PROD-133","2","9603.27"
"ITEM-1008","ORD-50415","PROD-110","3","8525.08"
"ITEM-1009","ORD-50416","PROD-123","1","3560.76"
"ITEM-1010","ORD-50416","PROD-115","2","6382.82"
"ITEM-1011","ORD-50416","PROD-129","3","2495.97"
"ITEM-1012","ORD-50416","PROD-109","1","5729.65"
"ITEM-1013","ORD-50417","PROD-111","2","6347.69"
"ITEM-1014","ORD-50418","PROD-104","1","8415.41"
"ITEM-1015","ORD-50419","PROD-130","2","6644.43"
"ITEM-1016","ORD-50420","PROD-121","1","9398.24"
"ITEM-1017","ORD-50420","PROD-123","3","3560.76"
"ITEM-1018","ORD-50420","PROD-132","1","4491.66"
"ITEM-1019","ORD-50421","PROD-110","1","8525.08"
"ITEM-1020","ORD-50421","PROD-124","1","2838.25"
"ITEM-1021","ORD-50422","PROD-132","2","4491.66"
"ITEM-1022","ORD-50422","PROD-128","3","1323.54"
"ITEM-1023","ORD-50422","PROD-101","1","1519.3"
"ITEM-1024","ORD-50423","PROD-103","2","8456.17"
"ITEM-1025","ORD-50423","PROD-106","3","8183.6"
"ITEM-1026","ORD-50423","PROD-133","2","9603.27"
"ITEM-1027","ORD-50424","PROD-111","1","6347.69"
"ITEM-1028","ORD-50424","PROD-102","1","3718.09"
"ITEM-1029","ORD-50424","PROD-128","3","1323.54"
"ITEM-1030","ORD-50424","PROD-113","3","1369.31"
"ITEM-1031","ORD-50425","PROD-117","1","3922.1"
"ITEM-1032","ORD-50426","PROD-120","1","7586.78"
"ITEM-1033","ORD-50426","PROD-128","1","1323.54"
"ITEM-1034","ORD-50426","PROD-131","1","5849.74"
"ITEM-1035","ORD-50426","PROD-101","1","1519.3"
"ITEM-1036","ORD-50427","PROD-105","1","9160.98"
"ITEM-1037","ORD-50427","PROD-102","2","3718.09"
"ITEM-1038","ORD-50428","PROD-126","3","696.05"
"ITEM-1039","ORD-50428","PROD-101","2","1519.3"
"ITEM-1040","ORD-50429","PROD-119","1","2946.97"
"ITEM-1041","ORD-50429","PROD-108","1","7171.77"
"ITEM-1042","ORD-50429","PROD-114","2","819.61"
"ITEM-1043","ORD-50430","PROD-129","1","2495.97"
"ITEM-1044","ORD-50430","PROD-117","3","3922.1"
"ITEM-1045","ORD-50431","PROD-117","1","3922.1"
"ITEM-1046","ORD-50431","PROD-122","1","8081.2"
"ITEM-1047","ORD-50432","PROD-105","2","9160.98"
"ITEM-1048","ORD-50432","PROD-120","2","7586.78"
"ITEM-1049","ORD-50432","PROD-128","1","1323.54"
"ITEM-1050","ORD-50432","PROD-111","2","6347.69"
"ITEM-1051","ORD-50433","PROD-130","2","6644.43"
"ITEM-1052","ORD-50433","PROD-129","1","2495.97"
"ITEM-1053","ORD-50433","PROD-105","3","9160.98"
"ITEM-1054","ORD-50433","PROD-120","3","7586.78"
"ITEM-1055","ORD-50434","PROD-131","1","5849.74"
"ITEM-1056","ORD-50434","PROD-127","2","5545.96"
"ITEM-1057","ORD-50435","PROD-127","1","5545.96"
"ITEM-1058","ORD-50435","PROD-121","1","9398.24"
"ITEM-1059","ORD-50435","PROD-114","3","819.61"
"ITEM-1060","ORD-50436","PROD-117","1","3922.1"
"ITEM-1061","ORD-50436","PROD-128","2","1323.54"
"ITEM-1062","ORD-50436","PROD-123","3","3560.76"
"ITEM-1063","ORD-50436","PROD-131","3","5849.74"
"ITEM-1064","ORD-50437","PROD-109","1","5729.65"
"ITEM-1065","ORD-50437","PROD-112","2","8648.47"
"ITEM-1066","ORD-50438","PROD-117","1","3922.1"
"ITEM-1067","ORD-50438","PROD-131","2","5849.74"
"ITEM-1068","ORD-50438","PROD-113","2","1369.31"
"ITEM-1069","ORD-50439","PROD-102","1","3718.09"
"ITEM-1070","ORD-50439","PROD-107","1","4137.55"
"ITEM-1071","ORD-50440","PROD-121","2","9398.24"
"ITEM-1072","ORD-50441","PROD-120","1","7586.78"
"ITEM-1073","ORD-50441","PROD-121","3","9398.24"
"ITEM-1074","ORD-50441","PROD-132","2","4491.66"
"ITEM-1075","ORD-50442","PROD-108","2","7171.77"
"ITEM-1076","ORD-50442","PROD-114","3","819.61"
"ITEM-1077","ORD-50442","PROD-115","1","6382.82"
"ITEM-1078","ORD-50442","PROD-102","2","3718.09"
"ITEM-1079","ORD-50443","PROD-123","1","3560.76"
"ITEM-1080","ORD-50443","PROD-108","3","7171.77"
"ITEM-1081","ORD-50443","PROD-107","1","4137.55"
"ITEM-1082","ORD-50443","PROD-111","2","6347.69"
"ITEM-1083","ORD-50444","PROD-115","1","6382.82"
"ITEM-1084","ORD-50444","PROD-112","3","8648.47"
"ITEM-1085","ORD-50444","PROD-107","3","4137.55"
"ITEM-1086","ORD-50445","PROD-118","3","6702.37"
"ITEM-1087","ORD-50445","PROD-130","2","6644.43"
"ITEM-1088","ORD-50445","PROD-115","2","6382.82"
"ITEM-1089","ORD-50446","PROD-105","2","9160.98"
"ITEM-1090","ORD-50447","PROD-104","1","8415.41"
"ITEM-1091","ORD-50447","PROD-109","2","5729.65"
"ITEM-1092","ORD-50447","PROD-110","3","8525.08"
"ITEM-1093","ORD-50448","PROD-133","3","9603.27"
"ITEM-1094","ORD-50448","PROD-118","1","6702.37"
"ITEM-1095","ORD-50449","PROD-111","1","6347.69"
"ITEM-1096","ORD-50449","PROD-111","2","6347.69"
"ITEM-1097","ORD-50449","PROD-103","2","8456.17"
"ITEM-1098","ORD-50450","PROD-111","2","6347.69"
"ITEM-1099","ORD-50450","PROD-106","1","8183.6"
"ITEM-1100","ORD-50450","PROD-122","1","8081.2"
"ITEM-1101","ORD-50450","PROD-107","3","4137.55"
"ITEM-1102","ORD-50451","PROD-127","1","5545.96"
"ITEM-1103","ORD-50451","PROD-133","2","9603.27"
"ITEM-1104","ORD-50451","PROD-111","1","6347.69"
"ITEM-1105","ORD-50452","PROD-110","3","8525.08"
"ITEM-1106","ORD-50452","PROD-109","1","5729.65"
"ITEM-1107","ORD-50452","PROD-111","2","6347.69"
"ITEM-1108","ORD-50453","PROD-118","3","6702.37"
"ITEM-1109","ORD-50453","PROD-114","3","819.61"
"ITEM-1110","ORD-50453","PROD-131","2","5849.74"
"ITEM-1111","ORD-50453","PROD-101","2","1519.3"
"ITEM-1112","ORD-50454","PROD-102","2","3718.09"
"ITEM-1113","ORD-50455","PROD-127","2","5545.96"
"ITEM-1114","ORD-50455","PROD-122","1","8081.2"
"ITEM-1115","ORD-50455","PROD-107","3","4137.55"
"ITEM-1116","ORD-50455","PROD-132","1","4491.66"
"ITEM-1117","ORD-50456","PROD-116","2","6649.58"
"ITEM-1118","ORD-50456","PROD-106","2","8183.6"
"ITEM-1119","ORD-50456","PROD-119","2","2946.97"
"ITEM-1120","ORD-50457","PROD-113","3","1369.31"
"ITEM-1121","ORD-50457","PROD-107","3","4137.55"
"ITEM-1122","ORD-50457","PROD-103","3","8456.17"
"ITEM-1123","ORD-50458","PROD-121","3","9398.24"
"ITEM-1124","ORD-50458","PROD-120","3","7586.78"
"ITEM-1125","ORD-50458","PROD-113","1","1369.31"
"ITEM-1126","ORD-50459","PROD-123","3","3560.76"
"ITEM-1127","ORD-50460","PROD-102","2","3718.09"
"ITEM-1128","ORD-50461","PROD-115","3","6382.82"
"ITEM-1129","ORD-50461","PROD-133","2","9603.27"
"ITEM-1130","ORD-50462","PROD-123","3","3560.76"
"ITEM-1131","ORD-50463","PROD-108","3","7171.77"
"ITEM-1132","ORD-50463","PROD-125","1","5681.81"
"ITEM-1133","ORD-50464","PROD-134","3","5568.01"
"ITEM-1134","ORD-50464","PROD-120","2","7586.78"
"ITEM-1135","ORD-50464","PROD-130","2","6644.43"
"ITEM-1136","ORD-50464","PROD-122","3","8081.2"
"ITEM-1137","ORD-50465","PROD-114","2","819.61"
"ITEM-1138","ORD-50466","PROD-123","3","3560.76"
"ITEM-1139","ORD-50466","PROD-128","3","1323.54"
"ITEM-1140","ORD-50466","PROD-128","1","1323.54"
"ITEM-1141","ORD-50466","PROD-114","3","819.61"
"ITEM-1142","ORD-50467","PROD-127","3","5545.96"
"ITEM-1143","ORD-50467","PROD-123","1","3560.76"
"ITEM-1144","ORD-50467","PROD-129","2","2495.97"
"ITEM-1145","ORD-50467","PROD-104","1","8415.41"
"ITEM-1146","ORD-50468","PROD-131","2","5849.74"
"ITEM-1147","ORD-50468","PROD-106","3","8183.6"
"ITEM-1148","ORD-50469","PROD-111","3","6347.69"
"ITEM-1149","ORD-50469","PROD-123","3","3560.76"
"ITEM-1150","ORD-50470","PROD-123","3","3560.76"
"ITEM-1151","ORD-50471","PROD-109","2","5729.65"
"ITEM-1152","ORD-50471","PROD-125","3","5681.81"
"ITEM-1153","ORD-50471","PROD-119","2","2946.97"
"ITEM-1154","ORD-50471","PROD-122","2","8081.2"
"ITEM-1155","ORD-50472","PROD-108","2","7171.77"
"ITEM-1156","ORD-50472","PROD-122","1","8081.2"
"ITEM-1157","ORD-50473","PROD-103","3","8456.17"
"ITEM-1158","ORD-50473","PROD-131","1","5849.74"
"ITEM-1159","ORD-50473","PROD-119","2","2946.97"
"ITEM-1160","ORD-50473","PROD-133","2","9603.27"
"ITEM-1161","ORD-50474","PROD-110","3","8525.08"
"ITEM-1162","ORD-50474","PROD-109","1","5729.65"
"ITEM-1163","ORD-50474","PROD-127","3","5545.96"
"ITEM-1164","ORD-50475","PROD-120","2","7586.78"
"ITEM-1165","ORD-50476","PROD-129","1","2495.97"
"ITEM-1166","ORD-50476","PROD-112","2","8648.47"
"ITEM-1167","ORD-50476","PROD-109","3","5729.65"
"ITEM-1168","ORD-50477","PROD-133","2","9603.27"
"ITEM-1169","ORD-50478","PROD-122","3","8081.2"
"ITEM-1170","ORD-50478","PROD-110","2","8525.08"
"ITEM-1171","ORD-50478","PROD-124","3","2838.25"
"ITEM-1172","ORD-50479","PROD-114","3","819.61"
"ITEM-1173","ORD-50479","PROD-107","2","4137.55"
"ITEM-1174","ORD-50479","PROD-108","2","7171.77"
"ITEM-1175","ORD-50480","PROD-106","2","8183.6"
"ITEM-1176","ORD-50481","PROD-109","1","5729.65"
"ITEM-1177","ORD-50481","PROD-101","1","1519.3"
"ITEM-1178","ORD-50481","PROD-103","2","8456.17"
"ITEM-1179","ORD-50481","PROD-112","2","8648.47"
"ITEM-1180","ORD-50482","PROD-128","2","1323.54"
"ITEM-1181","ORD-50482","PROD-112","1","8648.47"
"ITEM-1182","ORD-50483","PROD-123","2","3560.76"
"ITEM-1183","ORD-50483","PROD-133","2","9603.27"
"ITEM-1184","ORD-50483","PROD-124","3","2838.25"
"ITEM-1185","ORD-50483","PROD-119","3","2946.97"
"ITEM-1186","ORD-50484","PROD-124","3","2838.25"
"ITEM-1187","ORD-50484","PROD-105","2","9160.98"
"ITEM-1188","ORD-50485","PROD-134","3","5568.01"
"ITEM-1189","ORD-50486","PROD-109","1","5729.65"
"ITEM-1190","ORD-50486","PROD-123","2","3560.76"
"ITEM-1191","ORD-50486","PROD-113","1","1369.31"
"ITEM-1192","ORD-50486","PROD-124","3","2838.25"
"ITEM-1193","ORD-50487","PROD-104","2","8415.41"
"ITEM-1194","ORD-50487","PROD-132","2","4491.66"
"ITEM-1195","ORD-50487","PROD-116","1","6649.58"
"ITEM-1196","ORD-50487","PROD-130","1","6644.43"
"ITEM-1197","ORD-50488","PROD-134","1","5568.01"
"ITEM-1198","ORD-50489","PROD-104","3","8415.41"
"ITEM-1199","ORD-50489","PROD-127","2","5545.96"
"ITEM-1200","ORD-50489","PROD-129","3","2495.97"
"ITEM-1201","ORD-50489","PROD-117","3","3922.1"
"ITEM-1202","ORD-50490","PROD-131","1","5849.74"
"ITEM-1203","ORD-50490","PROD-115","1","6382.82"
"ITEM-1204","ORD-50490","PROD-105","1","9160.98"
"ITEM-1205","ORD-50490","PROD-102","1","3718.09"
"ITEM-1206","ORD-50491","PROD-120","3","7586.78"
"ITEM-1207","ORD-50491","PROD-112","1","8648.47"
"ITEM-1208","ORD-50491","PROD-130","2","6644.43"
"ITEM-1209","ORD-50491","PROD-133","2","9603.27"
"ITEM-1210","ORD-50492","PROD-132","1","4491.66"
"ITEM-1211","ORD-50492","PROD-132","3","4491.66"
"ITEM-1212","ORD-50492","PROD-108","2","7171.77"
"ITEM-1213","ORD-50493","PROD-122","2","8081.2"
"ITEM-1214","ORD-50493","PROD-115","2","6382.82"
"ITEM-1215","ORD-50494","PROD-134","1","5568.01"
"ITEM-1216","ORD-50495","PROD-134","3","5568.01"
"ITEM-1217","ORD-50495","PROD-126","2","696.05"
"ITEM-1218","ORD-50496","PROD-102","3","3718.09"
"ITEM-1219","ORD-50497","PROD-130","3","6644.43"
"ITEM-1220","ORD-50498","PROD-113","1","1369.31"
"ITEM-1221","ORD-50499","PROD-117","1","3922.1"
"ITEM-1222","ORD-50499","PROD-123","2","3560.76"
"ITEM-1223","ORD-50499","PROD-104","2","8415.41"
"ITEM-1224","ORD-50499","PROD-115","1","6382.82"
"ITEM-1225","ORD-50500","PROD-130","2","6644.43"
"ITEM-1226","ORD-50500","PROD-112","3","8648.47"
"ITEM-1227","ORD-50501","PROD-108","2","7171.77"
"ITEM-1228","ORD-50502","PROD-133","2","9603.27"
"ITEM-1229","ORD-50502","PROD-130","2","6644.43"
"ITEM-1230","ORD-50502","PROD-121","3","9398.24"
"ITEM-1231","ORD-50503","PROD-110","3","8525.08"
"ITEM-1232","ORD-50504","PROD-102","1","3718.09"
"ITEM-1233","ORD-50505","PROD-120","3","7586.78"
"ITEM-1234","ORD-50505","PROD-132","2","4491.66"
"ITEM-1235","ORD-50505","PROD-111","3","6347.69"
"ITEM-1236","ORD-50505","PROD-101","2","1519.3"
"ITEM-1237","ORD-50506","PROD-125","3","5681.81"
"ITEM-1238","ORD-50507","PROD-132","3","4491.66"
"ITEM-1239","ORD-50507","PROD-111","2","6347.69"
"ITEM-1240","ORD-50507","PROD-128","3","1323.54"
"ITEM-1241","ORD-50507","PROD-108","3","7171.77"
"ITEM-1242","ORD-50508","PROD-104","1","8415.41"
"ITEM-1243","ORD-50508","PROD-124","1","2838.25"
"ITEM-1244","ORD-50508","PROD-112","1","8648.47"
"ITEM-1245","ORD-50509","PROD-115","2","6382.82"
"ITEM-1246","ORD-50509","PROD-119","1","2946.97"
"ITEM-1247","ORD-50509","PROD-126","1","696.05"
"ITEM-1248","ORD-50509","PROD-101","3","1519.3"
"ITEM-1249","ORD-50510","PROD-112","1","8648.47"
"ITEM-1250","ORD-50510","PROD-132","2","4491.66"
"ITEM-1251","ORD-50510","PROD-111","2","6347.69"
"ITEM-1252","ORD-50510","PROD-117","3","3922.1"
"ITEM-1253","ORD-50511","PROD-108","1","7171.77"
"ITEM-1254","ORD-50511","PROD-115","1","6382.82"
"ITEM-1255","ORD-50512","PROD-128","3","1323.54"
"ITEM-1256","ORD-50512","PROD-110","1","8525.08"
"ITEM-1257","ORD-50513","PROD-115","1","6382.82"
"ITEM-1258","ORD-50513","PROD-127","1","5545.96"
"ITEM-1259","ORD-50513","PROD-125","1","5681.81"
"ITEM-1260","ORD-50513","PROD-122","1","8081.2"
"ITEM-1261","ORD-50514","PROD-119","2","2946.97"
"ITEM-1262","ORD-50514","PROD-125","3","5681.81"
"ITEM-1263","ORD-50514","PROD-130","1","6644.43"
"ITEM-1264","ORD-50515","PROD-108","2","7171.77"
"ITEM-1265","ORD-50515","PROD-123","2","3560.76"
"ITEM-1266","ORD-50516","PROD-108","2","7171.77"
"ITEM-1267","ORD-50516","PROD-123","2","3560.76"
"ITEM-1268","ORD-50517","PROD-116","3","6649.58"
"ITEM-1269","ORD-50517","PROD-106","3","8183.6"
"ITEM-1270","ORD-50517","PROD-128","3","1323.54"
"ITEM-1271","ORD-50517","PROD-115","3","6382.82"
"ITEM-1272","ORD-50518","PROD-103","3","8456.17"
"ITEM-1273","ORD-50519","PROD-108","1","7171.77"
"ITEM-1274","ORD-50519","PROD-130","1","6644.43"
"ITEM-1275","ORD-50519","PROD-125","1","5681.81"
"ITEM-1276","ORD-50520","PROD-123","2","3560.76"
"ITEM-1277","ORD-50520","PROD-124","1","2838.25"
"ITEM-1278","ORD-50520","PROD-128","1","1323.54"
"ITEM-1279","ORD-50520","PROD-133","1","9603.27"
"ITEM-1280","ORD-50521","PROD-121","1","9398.24"
"ITEM-1281","ORD-50521","PROD-107","3","4137.55"
"ITEM-1282","ORD-50522","PROD-133","2","9603.27"
"ITEM-1283","ORD-50522","PROD-113","1","1369.31"
"ITEM-1284","ORD-50522","PROD-125","3","5681.81"
"ITEM-1285","ORD-50523","PROD-123","2","3560.76"
"ITEM-1286","ORD-50524","PROD-122","3","8081.2"
"ITEM-1287","ORD-50524","PROD-104","1","8415.41"
"ITEM-1288","ORD-50525","PROD-134","1","5568.01"
"ITEM-1289","ORD-50525","PROD-121","3","9398.24"
"ITEM-1290","ORD-50525","PROD-123","2","3560.76"
"ITEM-1291","ORD-50525","PROD-117","2","3922.1"
"ITEM-1292","ORD-50526","PROD-111","3","6347.69"
"ITEM-1293","ORD-50526","PROD-105","1","9160.98"
"ITEM-1294","ORD-50526","PROD-107","3","4137.55"
"ITEM-1295","ORD-50526","PROD-106","1","8183.6"
"ITEM-1296","ORD-50527","PROD-133","3","9603.27"
"ITEM-1297","ORD-50527","PROD-126","1","696.05"
"ITEM-1298","ORD-50527","PROD-123","3","3560.76"
"ITEM-1299","ORD-50528","PROD-130","2","6644.43"
"ITEM-1300","ORD-50528","PROD-126","2","696.05"
"ITEM-1301","ORD-50528","PROD-106","3","8183.6"
"ITEM-1302","ORD-50529","PROD-112","3","8648.47"
"ITEM-1303","ORD-50529","PROD-120","1","7586.78"
"ITEM-1304","ORD-50529","PROD-107","2","4137.55"
"ITEM-1305","ORD-50529","PROD-116","3","6649.58"
"ITEM-1306","ORD-50530","PROD-114","2","819.61"
"ITEM-1307","ORD-50530","PROD-128","2","1323.54"
"ITEM-1308","ORD-50531","PROD-132","3","4491.66"
"ITEM-1309","ORD-50531","PROD-123","2","3560.76"
"ITEM-1310","ORD-50532","PROD-112","2","8648.47"
"ITEM-1311","ORD-50532","PROD-132","2","4491.66"
"ITEM-1312","ORD-50532","PROD-133","3","9603.27"
"ITEM-1313","ORD-50532","PROD-115","2","6382.82"
"ITEM-1314","ORD-50533","PROD-131","3","5849.74"
"ITEM-1315","ORD-50533","PROD-123","2","3560.76"
"ITEM-1316","ORD-50534","PROD-118","1","6702.37"
"ITEM-1317","ORD-50534","PROD-112","2","8648.47"
"ITEM-1318","ORD-50534","PROD-128","1","1323.54"
"ITEM-1319","ORD-50534","PROD-114","2","819.61"
"ITEM-1320","ORD-50535","PROD-128","1","1323.54"
"ITEM-1321","ORD-50536","PROD-127","1","5545.96"
"ITEM-1322","ORD-50537","PROD-125","2","5681.81"
"ITEM-1323","ORD-50537","PROD-129","2","2495.97"
"ITEM-1324","ORD-50537","PROD-132","2","4491.66"
"ITEM-1325","ORD-50537","PROD-134","1","5568.01"
"ITEM-1326","ORD-50538","PROD-131","3","5849.74"
"ITEM-1327","ORD-50538","PROD-127","2","5545.96"
"ITEM-1328","ORD-50538","PROD-129","3","2495.97"
"ITEM-1329","ORD-50538","PROD-109","1","5729.65"
"ITEM-1330","ORD-50539","PROD-102","2","3718.09"
"ITEM-1331","ORD-50539","PROD-111","1","6347.69"
"ITEM-1332","ORD-50539","PROD-122","1","8081.2"
"ITEM-1333","ORD-50540","PROD-115","2","6382.82"
"ITEM-1334","ORD-50541","PROD-118","2","6702.37"
"ITEM-1335","ORD-50541","PROD-124","3","2838.25"
"ITEM-1336","ORD-50541","PROD-109","3","5729.65"
"ITEM-1337","ORD-50541","PROD-129","3","2495.97"
"ITEM-1338","ORD-50542","PROD-109","1","5729.65"
"ITEM-1339","ORD-50542","PROD-109","1","5729.65"
"ITEM-1340","ORD-50542","PROD-103","3","8456.17"
"ITEM-1341","ORD-50543","PROD-132","3","4491.66"
"ITEM-1342","ORD-50544","PROD-125","2","5681.81"
"ITEM-1343","ORD-50544","PROD-123","2","3560.76"
"ITEM-1344","ORD-50545","PROD-111","3","6347.69"
"ITEM-1345","ORD-50545","PROD-130","3","6644.43"
"ITEM-1346","ORD-50546","PROD-101","2","1519.3"
"ITEM-1347","ORD-50546","PROD-104","1","8415.41"
"ITEM-1348","ORD-50547","PROD-121","1","9398.24"
"ITEM-1349","ORD-50547","PROD-119","3","2946.97"
"ITEM-1350","ORD-50547","PROD-112","1","8648.47"
"ITEM-1351","ORD-50547","PROD-126","2","696.05"
"ITEM-1352","ORD-50548","PROD-104","2","8415.41"
"ITEM-1353","ORD-50548","PROD-124","2","2838.25"
"ITEM-1354","ORD-50549","PROD-125","1","5681.81"
"ITEM-1355","ORD-50550","PROD-125","2","5681.81"
"ITEM-1356","ORD-50550","PROD-132","2","4491.66"
"ITEM-1357","ORD-50551","PROD-107","1","4137.55"
"ITEM-1358","ORD-50551","PROD-104","1","8415.41"
"ITEM-1359","ORD-50552","PROD-134","3","5568.01"
"ITEM-1360","ORD-50552","PROD-122","2","8081.2"
"ITEM-1361","ORD-50552","PROD-127","3","5545.96"
"ITEM-1362","ORD-50553","PROD-114","2","819.61"
"ITEM-1363","ORD-50553","PROD-115","1","6382.82"
"ITEM-1364","ORD-50553","PROD-103","3","8456.17"
"ITEM-1365","ORD-50553","PROD-127","1","5545.96"
"ITEM-1366","ORD-50554","PROD-103","1","8456.17"
"ITEM-1367","ORD-50554","PROD-120","3","7586.78"
"ITEM-1368","ORD-50554","PROD-101","2","1519.3"
"ITEM-1369","ORD-50554","PROD-117","1","3922.1"
"ITEM-1370","ORD-50555","PROD-113","1","1369.31"
"ITEM-1371","ORD-50556","PROD-116","3","6649.58"
"ITEM-1372","ORD-50557","PROD-118","3","6702.37"
"ITEM-1373","ORD-50558","PROD-110","3","8525.08"
"ITEM-1374","ORD-50558","PROD-104","3","8415.41"
"ITEM-1375","ORD-50559","PROD-127","2","5545.96"
"ITEM-1376","ORD-50559","PROD-134","2","5568.01"
"ITEM-1377","ORD-50560","PROD-131","2","5849.74"
"ITEM-1378","ORD-50560","PROD-134","2","5568.01"
"ITEM-1379","ORD-50560","PROD-133","2","9603.27"
"ITEM-1380","ORD-50561","PROD-114","3","819.61"
"ITEM-1381","ORD-50562","PROD-110","3","8525.08"
"ITEM-1382","ORD-50562","PROD-130","3","6644.43"
"ITEM-1383","ORD-50562","PROD-129","1","2495.97"
"ITEM-1384","ORD-50562","PROD-103","3","8456.17"
"ITEM-1385","ORD-50563","PROD-128","2","1323.54"
"ITEM-1386","ORD-50563","PROD-122","3","8081.2"
"ITEM-1387","ORD-50564","PROD-102","2","3718.09"
"ITEM-1388","ORD-50564","PROD-115","2","6382.82"
"ITEM-1389","ORD-50564","PROD-107","2","4137.55"
"ITEM-1390","ORD-50565","PROD-125","3","5681.81"
"ITEM-1391","ORD-50566","PROD-112","3","8648.47"
"ITEM-1392","ORD-50566","PROD-113","1","1369.31"
"ITEM-1393","ORD-50566","PROD-130","2","6644.43"
"ITEM-1394","ORD-50567","PROD-111","2","6347.69"
"ITEM-1395","ORD-50567","PROD-121","3","9398.24"
"ITEM-1396","ORD-50567","PROD-107","2","4137.55"
"ITEM-1397","ORD-50568","PROD-111","2","6347.69"
"ITEM-1398","ORD-50568","PROD-125","2","5681.81"
"ITEM-1399","ORD-50569","PROD-104","3","8415.41"
"ITEM-1400","ORD-50569","PROD-119","2","2946.97"
"ITEM-1401","ORD-50570","PROD-130","1","6644.43"
"ITEM-1402","ORD-50570","PROD-102","2","3718.09"
"ITEM-1403","ORD-50570","PROD-107","1","4137.55"
"ITEM-1404","ORD-50571","PROD-109","1","5729.65"
"ITEM-1405","ORD-50571","PROD-101","1","1519.3"
"ITEM-1406","ORD-50571","PROD-112","1","8648.47"
"ITEM-1407","ORD-50571","PROD-128","3","1323.54"
"ITEM-1408","ORD-50572","PROD-114","2","819.61"
"ITEM-1409","ORD-50572","PROD-119","1","2946.97"
"ITEM-1410","ORD-50573","PROD-124","1","2838.25"
"ITEM-1411","ORD-50573","PROD-115","3","6382.82"
"ITEM-1412","ORD-50573","PROD-119","1","2946.97"
"ITEM-1413","ORD-50573","PROD-129","3","2495.97"
"ITEM-1414","ORD-50574","PROD-127","1","5545.96"
"ITEM-1415","ORD-50574","PROD-122","1","8081.2"
"ITEM-1416","ORD-50574","PROD-104","3","8415.41"
"ITEM-1417","ORD-50575","PROD-123","2","3560.76"
"ITEM-1418","ORD-50575","PROD-104","1","8415.41"
"ITEM-1419","ORD-50575","PROD-110","2","8525.08"
"ITEM-1420","ORD-50576","PROD-126","2","696.05"
"ITEM-1421","ORD-50577","PROD-114","3","819.61"
"ITEM-1422","ORD-50577","PROD-109","3","5729.65"
"ITEM-1423","ORD-50578","PROD-104","2","8415.41"
"ITEM-1424","ORD-50578","PROD-113","1","1369.31"
"ITEM-1425","ORD-50578","PROD-115","3","6382.82"
"ITEM-1426","ORD-50579","PROD-129","2","2495.97"
"ITEM-1427","ORD-50579","PROD-120","1","7586.78"
"ITEM-1428","ORD-50580","PROD-134","1","5568.01"
"ITEM-1429","ORD-50580","PROD-119","1","2946.97"
"ITEM-1430","ORD-50580","PROD-133","3","9603.27"
